Parameters : 

                   

PopulationSize = 30

MaxRules = 60

MaxGenerations = 3000

MutationRate = 0.11

BidPercentage = 0.05

RewardAmount = 2

RepeatCount = 20

TaxRate = 0.15

NegativeRewardFactor = 1.35

StrengthThreshold = 30

                   

Final Rules:

                   

Run : 0

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 10##0#, Action = 0, Strength = 26.2415
Rule 57: Condition = 0###0#, Action = 1, Strength = 26.2407

Rule 58: Condition = 10##11, Action = 0, Strength = 26.2407

Rule 59: Condition = 10####, Action = 0, Strength = 4.58766

Rule 60: Condition = 1###1#, Action = 1, Strength = 4.58766


Final Accuracy: 62.5%

Run : 7

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 01#0##, Action = 0, Strength = 25.0546

Rule 2: Condition = 001###, Action = 1, Strength = 24.7625

Rule 3: Condition = #1###1, Action = 1, Strength = 24.0202

Rule 4: Condition = #0##0#, Action = 0, Strength = 23.6301

Rule 5: Condition = 11#0##, Action = 0, Strength = 20.4993

Rule 6: Condition = 00####, Action = 0, Strength = 20.4967

Rule 7: Condition = 01####, Action = 1, Strength = 20.4785

Rule 8: Condition = 101###, Action = 1, Strength = 20.4482

Rule 9: Condition = 111###, Action = 0, Strength = 14.2479

Rule 10: Condition = #0#0##, Action = 1, Strength = 14.2248

Rule 11: Condition = 10##1#, Action = 1, Strength = 11.552

Rule 12: Condition = #1##1#, Action = 0, Strength = 8.97055

Rule 13: Condition = #11###, Action = 0, Strength = 18.939

Rule 14: Condition = 10##01, Action = 1, Strength = 18.939

Rule 15: Condition = 01####, Action = 1, Strength = 22.6296

Rule 16: Condition = 001###, Action = 0, Strength = 22.6296

Rule 17: Condition = 010###, Action = 0, Strength = 20.4889

Rule 18: Condition = 11#0##, Action = 1, Strength = 20.4889

Rule 19: Condition = 111###, Action = 1, Strength = 17.3481

Rule 20: Condition = 101###, Action = 1, Strength = 17.3481

Rule 21: Condition = #11##1, Action = 1, Strength = 22.2342

Rule 22: Condition = 101###, Action = 1, Strength = 22.2342

Rule 23: Condition = 11#01#, Action = 0, Strength = 22.7769

Rule 24: Condition = 01#00#, Action = 0, Strength = 22.7769

Rule 25: Condition = 11#0##, Action = 0, Strength = 19.6513

Rule 26: Condition = 011###, Action = 0, Strength = 19.6513

Rule 27: Condition = 111###, Action = 0, Strength = 17.3723

Rule 28: Condition = 00####, Action = 0, Strength = 17.3723

Rule 29: Condition = 111#0#, Action = 0, Strength = 19.6513

Rule 30: Condition = 11#0##, Action = 0, Strength = 19.6513

Rule 31: Condition = #0####, Action = 0, Strength = 24.3423

Rule 32: Condition = 01#00#, Action = 0, Strength = 24.3423

Rule 33: Condition = 01####, Action = 1, Strength = 22.6205

Rule 34: Condition = 101#0#, Action = 0, Strength = 22.6205

Rule 35: Condition = 0100##, Action = 0, Strength = 24.9085

Rule 36: Condition = 101###, Action = 0, Strength = 24.9085

Rule 37: Condition = #01##1, Action = 1, Strength = 12.8004

Rule 38: Condition = 110###, Action = 1, Strength = 12.8004

Rule 39: Condition = 01####, Action = 0, Strength = 14.7245

Rule 40: Condition = 01#01#, Action = 1, Strength = 14.7245

Rule 41: Condition = 001###, Action = 1, Strength = 12.8898

Rule 42: Condition = 001###, Action = 1, Strength = 12.8898

Rule 43: Condition = #1##1#, Action = 1, Strength = 23.8251

Rule 44: Condition = #0###1, Action = 0, Strength = 23.8251

Rule 45: Condition = 01####, Action = 1, Strength = 24.9085

Rule 46: Condition = 0010##, Action = 0, Strength = 24.9085

Rule 47: Condition = 11##0#, Action = 0, Strength = 14.7007

Rule 48: Condition = 101#0#, Action = 1, Strength = 14.7007

Rule 49: Condition = 11#0##, Action = 0, Strength = 10.5831

Rule 50: Condition = 1100#1, Action = 0, Strength = 10.5831

Rule 51: Condition = 00#0##, Action = 0, Strength = 12.9776

Rule 52: Condition = 01##1#, Action = 0, Strength = 12.9776

Rule 53: Condition = #0###1, Action = 1, Strength = 14.747

Rule 54: Condition = #1###1, Action = 1, Strength = 14.747

Rule 55: Condition = 001###, Action = 1, Strength = 24.9085

Rule 56: Condition = 11#0##, Action = 0, Strength = 24.9085

Rule 57: Condition = #1#0#1, Action = 0, Strength = 24.0202

Rule 58: Condition = #10#10, Action = 0, Strength = 24.0202

Rule 59: Condition = 0000#0, Action = 1, Strength = 17.3607

Rule 60: Condition = ######, Action = 0, Strength = 17.3607


Final Accuracy: 76.5625%

Run : 8

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 11###0, Action = 0, Strength = 26.209

Rule 2: Condition = 000###, Action = 0, Strength = 26.1824

Rule 3: Condition = 1###00, Action = 0, Strength = 19.4089

Rule 4: Condition = 1####0, Action = 1, Strength = 17.6937

Rule 5: Condition = #1####, Action = 1, Strength = 17.0572

Rule 6: Condition = 0#####, Action = 1, Strength = 16.3283

Rule 7: Condition = 01#0##, Action = 0, Strength = 15.4319

Rule 8: Condition = 1####1, Action = 1, Strength = 8.2725

Rule 9: Condition = 11###1, Action = 1, Strength = 7.30422

Rule 10: Condition = 0####1, Action = 1, Strength = 4.59839

Rule 11: Condition = 000##1, Action = 0, Strength = 3.49141

Rule 12: Condition = 0##1##, Action = 1, Strength = 2.29362

Rule 13: Condition = 1#####, Action = 1, Strength = 10.8278

Rule 14: Condition = #1###1, Action = 1, Strength = 10.8278

Rule 15: Condition = 0##1#0, Action = 0, Strength = 14.2513

Rule 16: Condition = 11####, Action = 1, Strength = 14.2513

Rule 17: Condition = 1####0, Action = 0, Strength = 17.8686

Rule 18: Condition = 00#00#, Action = 0, Strength = 17.8686

Rule 19: Condition = 0##1##, Action = 1, Strength = 9.99367

Rule 20: Condition = 0##0##, Action = 1, Strength = 9.99367

Rule 21: Condition = 1#0#01, Action = 0, Strength = 19.4089

Rule 22: Condition = 1###00, Action = 1, Strength = 19.4089

Rule 23: Condition = 00#0##, Action = 0, Strength = 13.2852

Rule 24: Condition = 1#0#01, Action = 0, Strength = 13.2852

Rule 25: Condition = 011###, Action = 1, Strength = 26.1957

Rule 26: Condition = 00###0, Action = 1, Strength = 26.1957

Rule 27: Condition = 11####, Action = 1, Strength = 17.011

Rule 28: Condition = 1####0, Action = 1, Strength = 17.011

Rule 29: Condition = 0000#0, Action = 1, Strength = 21.938

Rule 30: Condition = 11####, Action = 0, Strength = 21.938

Rule 31: Condition = 0####0, Action = 0, Strength = 10.5926

Rule 32: Condition = 10###1, Action = 0, Strength = 10.5926

Rule 33: Condition = 0####1, Action = 1, Strength = 15.4037

Rule 34: Condition = 11####, Action = 0, Strength = 15.4037

Rule 35: Condition = 11####, Action = 1, Strength = 26.1957

Rule 36: Condition = 0000#0, Action = 0, Strength = 26.1957

Rule 37: Condition = 00##00, Action = 0, Strength = 22.7957

Rule 38: Condition = 1#0###, Action = 0, Strength = 22.7957

Rule 39: Condition = 01#1##, Action = 0, Strength = 8.12102

Rule 40: Condition = 0#00##, Action = 1, Strength = 8.12102

Rule 41: Condition = #1####, Action = 0, Strength = 16.2445

Rule 42: Condition = #0#0##, Action = 0, Strength = 16.2445

Rule 43: Condition = #1#0##, Action = 1, Strength = 16.2445

Rule 44: Condition = 01####, Action = 0, Strength = 16.2445

Rule 45: Condition = #1####, Action = 1, Strength = 4.16066

Rule 46: Condition = 01#0#1, Action = 0, Strength = 4.16066

Rule 47: Condition = #11###, Action = 1, Strength = 21.6198

Rule 48: Condition = 000###, Action = 1, Strength = 21.6198

Rule 49: Condition = 11#0#1, Action = 0, Strength = 4.6448

Rule 50: Condition = 1#####, Action = 0, Strength = 4.6448

Rule 51: Condition = 11##0#, Action = 1, Strength = 12.1807

Rule 52: Condition = #1###1, Action = 1, Strength = 12.1807

Rule 53: Condition = 01#1##, Action = 0, Strength = 13.895

Rule 54: Condition = 000#10, Action = 1, Strength = 13.895

Rule 55: Condition = 111##0, Action = 1, Strength = 21.9514

Rule 56: Condition = 11##1#, Action = 0, Strength = 21.9514

Rule 57: Condition = 11####, Action = 1, Strength = 8.64495

Rule 58: Condition = 0#####, Action = 1, Strength = 8.64495

Rule 59: Condition = #1###1, Action = 1, Strength = 16.2445

Rule 60: Condition = 01#0##, Action = 0, Strength = 16.2445


Final Accuracy: 67.1875%

Run : 9

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 11###1, Action = 1, Strength = 26.2415

Rule 2: Condition = 000###, Action = 0, Strength = 26.2415

Rule 3: Condition = 10##0#, Action = 0, Strength = 22.0994

Rule 4: Condition = #0####, Action = 1, Strength = 21.9761

Rule 5: Condition = #1###0, Action = 0, Strength = 16.1591

Rule 6: Condition = #1###1, Action = 0, Strength = 9.46915

Rule 7: Condition = 11###1, Action = 1, Strength = 1.01711

Rule 8: Condition = 1100#1, Action = 1, Strength = 1.01711

Rule 9: Condition = 000##1, Action = 0, Strength = 1.00919

Rule 10: Condition = 11##01, Action = 1, Strength = 0.952081

Rule 11: Condition = 11###1, Action = 1, Strength = 0.844902

Rule 12: Condition = 01#110, Action = 0, Strength = 0.836985

Rule 13: Condition = #0####, Action = 0, Strength = 11.3348

Rule 14: Condition = 01####, Action = 0, Strength = 11.3348

Rule 15: Condition = #1#101, Action = 1, Strength = 12.8141

Rule 16: Condition = #1###0, Action = 0, Strength = 12.8141

Rule 17: Condition = 01#0#0, Action = 0, Strength = 4.99385

Rule 18: Condition = #1###1, Action = 0, Strength = 4.99385

Rule 19: Condition = 00###0, Action = 0, Strength = 21.2003

Rule 20: Condition = 010###, Action = 0, Strength = 21.2003

Rule 21: Condition = 11###1, Action = 0, Strength = 26.2415

Rule 22: Condition = 11###1, Action = 1, Strength = 26.2415

Rule 23: Condition = 101###, Action = 1, Strength = 22.0377

Rule 24: Condition = #0##0#, Action = 1, Strength = 22.0377

Rule 25: Condition = #100##, Action = 1, Strength = 21.9761

Rule 26: Condition = #0####, Action = 1, Strength = 21.9761

Rule 27: Condition = 10##0#, Action = 0, Strength = 11.4117

Rule 28: Condition = 11#10#, Action = 1, Strength = 11.4117

Rule 29: Condition = #1####, Action = 0, Strength = 17.8553

Rule 30: Condition = 000##1, Action = 0, Strength = 17.8553

Rule 31: Condition = #1###1, Action = 0, Strength = 15.7226

Rule 32: Condition = #0####, Action = 1, Strength = 15.7226

Rule 33: Condition = #0##01, Action = 1, Strength = 24.1088

Rule 34: Condition = 11####, Action = 1, Strength = 24.1088

Rule 35: Condition = #1###1, Action = 1, Strength = 13.4087

Rule 36: Condition = #1####, Action = 1, Strength = 13.4087

Rule 37: Condition = 00####, Action = 0, Strength = 13.4827

Rule 38: Condition = 100#0#, Action = 1, Strength = 13.4827

Rule 39: Condition = #0#1#0, Action = 1, Strength = 13.4935

Rule 40: Condition = #10###, Action = 0, Strength = 13.4935

Rule 41: Condition = 110###, Action = 0, Strength = 26.2415

Rule 42: Condition = 000#11, Action = 0, Strength = 26.2415

Rule 43: Condition = 1100#1, Action = 1, Strength = 13.6293

Rule 44: Condition = #1#0#1, Action = 1, Strength = 13.6293

Rule 45: Condition = #0#1#0, Action = 0, Strength = 16.1591

Rule 46: Condition = #1#1#0, Action = 0, Strength = 16.1591

Rule 47: Condition = 00####, Action = 1, Strength = 24.1088

Rule 48: Condition = #00#0#, Action = 1, Strength = 24.1088

Rule 49: Condition = 10##0#, Action = 1, Strength = 22.0994

Rule 50: Condition = 10##0#, Action = 0, Strength = 22.0994

Rule 51: Condition = #0##0#, Action = 1, Strength = 22.0377

Rule 52: Condition = 10####, Action = 0, Strength = 22.0377

Rule 53: Condition = 0###1#, Action = 0, Strength = 11.3316

Rule 54: Condition = 11#1##, Action = 0, Strength = 11.3316

Rule 55: Condition = 00###1, Action = 0, Strength = 26.2415

Rule 56: Condition = 110#0#, Action = 1, Strength = 26.2415

Rule 57: Condition = 0#0#0#, Action = 0, Strength = 24.1704

Rule 58: Condition = 10##0#, Action = 0, Strength = 24.1704

Rule 59: Condition = 100###, Action = 0, Strength = 24.1088

Rule 60: Condition = #01###, Action = 1, Strength = 24.1088


Final Accuracy: 62.5%

                   
                   
Average Accuracy: 69.6875%

Maximum Accuracy: 89.0625%

