Parameters : 

                   

populationSize = 40

maxRules = 60

maxGenerations = 2000

mutationRate = 0.07

bidPercentage = 0.1

rewardAmount = 1.5

repeatCount = 30

taxRate = 0.15

negativeRewardFactor = 0.6

strengthThreshold = 19

                   

Final Rules:

                   

Run : 0

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 11###0, Action = 0, Strength = 11.4231
Rule 59: Condition = 0##1##, Action = 1, Strength = 11.3296

Rule 60: Condition = 11#111, Action = 1, Strength = 11.3296


Final Accuracy: 67.1875%

Run : 7

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 10##0#, Action = 0, Strength = 11.4517

Rule 2: Condition = 01#1##, Action = 1, Strength = 11.4517

Rule 3: Condition = 11###1, Action = 1, Strength = 11.4511

Rule 4: Condition = 11###0, Action = 0, Strength = 11.2385

Rule 5: Condition = 01###0, Action = 0, Strength = 9.91313

Rule 6: Condition = 000##1, Action = 0, Strength = 9.91313

Rule 7: Condition = 11####, Action = 0, Strength = 9.61402

Rule 8: Condition = 010##1, Action = 1, Strength = 9.61402

Rule 9: Condition = 11##1#, Action = 1, Strength = 10.5133

Rule 10: Condition = 1####1, Action = 1, Strength = 10.5133

Rule 11: Condition = 010##1, Action = 0, Strength = 9.61402

Rule 12: Condition = 11####, Action = 1, Strength = 9.61402

Rule 13: Condition = 01##1#, Action = 1, Strength = 10.5133

Rule 14: Condition = 1####1, Action = 1, Strength = 10.5133

Rule 15: Condition = 0011##, Action = 1, Strength = 7.77693

Rule 16: Condition = 010##0, Action = 0, Strength = 7.77693

Rule 17: Condition = 01#1#0, Action = 1, Strength = 8.67617

Rule 18: Condition = 1#1#1#, Action = 1, Strength = 8.67617

Rule 19: Condition = 010##1, Action = 1, Strength = 8.84503

Rule 20: Condition = #01##0, Action = 0, Strength = 8.84503

Rule 21: Condition = 000#0#, Action = 0, Strength = 10.6824

Rule 22: Condition = 10#1#1, Action = 0, Strength = 10.6824

Rule 23: Condition = 10#00#, Action = 0, Strength = 10.6824

Rule 24: Condition = 000#10, Action = 0, Strength = 10.6824

Rule 25: Condition = 11##01, Action = 1, Strength = 5.76302

Rule 26: Condition = 000#1#, Action = 0, Strength = 5.76302

Rule 27: Condition = 010##0, Action = 0, Strength = 9.5077

Rule 28: Condition = 11##0#, Action = 0, Strength = 9.5077

Rule 29: Condition = 10##0#, Action = 0, Strength = 9.6143

Rule 30: Condition = 010###, Action = 0, Strength = 9.6143

Rule 31: Condition = 00##0#, Action = 0, Strength = 11.4517

Rule 32: Condition = 11#1##, Action = 1, Strength = 11.4517

Rule 33: Condition = 1###1#, Action = 1, Strength = 10.4069

Rule 34: Condition = 11###0, Action = 1, Strength = 10.4069

Rule 35: Condition = 011###, Action = 0, Strength = 8.84503

Rule 36: Condition = 000##1, Action = 1, Strength = 8.84503

Rule 37: Condition = 1###1#, Action = 1, Strength = 8.67617

Rule 38: Condition = 010###, Action = 0, Strength = 8.67617

Rule 39: Condition = 0#1###, Action = 0, Strength = 7.49157

Rule 40: Condition = #00###, Action = 1, Strength = 7.49157

Rule 41: Condition = 001###, Action = 1, Strength = 7.49157

Rule 42: Condition = #1###1, Action = 1, Strength = 7.49157

Rule 43: Condition = 11###1, Action = 0, Strength = 11.4511

Rule 44: Condition = 1####1, Action = 1, Strength = 11.4511

Rule 45: Condition = 010###, Action = 1, Strength = 10.6824

Rule 46: Condition = 00#1#0, Action = 0, Strength = 10.6824

Rule 47: Condition = 11###1, Action = 1, Strength = 11.3448

Rule 48: Condition = 11###0, Action = 1, Strength = 11.3448

Rule 49: Condition = 00##00, Action = 0, Strength = 10.6824

Rule 50: Condition = 101##1, Action = 1, Strength = 10.6824

Rule 51: Condition = 0#0##0, Action = 0, Strength = 8.84503

Rule 52: Condition = 011###, Action = 0, Strength = 8.84503

Rule 53: Condition = 1#0###, Action = 1, Strength = 10.5135

Rule 54: Condition = 01#11#, Action = 1, Strength = 10.5135

Rule 55: Condition = 00####, Action = 0, Strength = 9.6143

Rule 56: Condition = 111#0#, Action = 0, Strength = 9.6143

Rule 57: Condition = 11####, Action = 0, Strength = 8.31949

Rule 58: Condition = 0111#0, Action = 0, Strength = 8.31949

Rule 59: Condition = 00##10, Action = 1, Strength = 9.6143

Rule 60: Condition = 1011##, Action = 0, Strength = 9.6143


Final Accuracy: 64.0625%

Run : 8

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 11###0, Action = 0, Strength = 11.4517

Rule 2: Condition = 11###1, Action = 1, Strength = 11.4517

Rule 3: Condition = 01#0##, Action = 0, Strength = 11.4517

Rule 4: Condition = 10##1#, Action = 1, Strength = 11.4516

Rule 5: Condition = 10##0#, Action = 0, Strength = 11.3893

Rule 6: Condition = #01###, Action = 1, Strength = 10.9542

Rule 7: Condition = 000#0#, Action = 0, Strength = 10.6824

Rule 8: Condition = 01#0##, Action = 0, Strength = 10.6824

Rule 9: Condition = 00##1#, Action = 0, Strength = 10.5243

Rule 10: Condition = 00##1#, Action = 1, Strength = 10.5243

Rule 11: Condition = 00####, Action = 1, Strength = 10.2756

Rule 12: Condition = #01#1#, Action = 0, Strength = 10.2756

Rule 13: Condition = 1####0, Action = 0, Strength = 11.4517

Rule 14: Condition = 111#11, Action = 0, Strength = 11.4517

Rule 15: Condition = 01##0#, Action = 1, Strength = 10.6824

Rule 16: Condition = #1###1, Action = 1, Strength = 10.6824

Rule 17: Condition = 10###0, Action = 0, Strength = 11.4517

Rule 18: Condition = 1###1#, Action = 0, Strength = 11.4517

Rule 19: Condition = 01##1#, Action = 1, Strength = 10.6824

Rule 20: Condition = 1####0, Action = 1, Strength = 10.6824

Rule 21: Condition = 01####, Action = 0, Strength = 11.4205

Rule 22: Condition = 10#01#, Action = 0, Strength = 11.4205

Rule 23: Condition = 00##00, Action = 0, Strength = 10.5243

Rule 24: Condition = 11##1#, Action = 0, Strength = 10.5243

Rule 25: Condition = 00##00, Action = 0, Strength = 10.6512

Rule 26: Condition = 100#0#, Action = 0, Strength = 10.6512

Rule 27: Condition = 1##00#, Action = 1, Strength = 11.4517

Rule 28: Condition = 10##00, Action = 1, Strength = 11.4517

Rule 29: Condition = 000#0#, Action = 0, Strength = 9.91313

Rule 30: Condition = #00#0#, Action = 0, Strength = 9.91313

Rule 31: Condition = #11##1, Action = 1, Strength = 10.6824

Rule 32: Condition = 00##1#, Action = 0, Strength = 10.6824

Rule 33: Condition = 01##1#, Action = 1, Strength = 10.6824

Rule 34: Condition = 10###1, Action = 1, Strength = 10.6824

Rule 35: Condition = 010#0#, Action = 0, Strength = 9.91313

Rule 36: Condition = 100#0#, Action = 0, Strength = 9.91313

Rule 37: Condition = 011###, Action = 0, Strength = 10.5243

Rule 38: Condition = 00101#, Action = 0, Strength = 10.5243

Rule 39: Condition = 011##1, Action = 1, Strength = 9.91313

Rule 40: Condition = #10#0#, Action = 0, Strength = 9.91313

Rule 41: Condition = 01#0##, Action = 1, Strength = 10.6824

Rule 42: Condition = 01####, Action = 0, Strength = 10.6824

Rule 43: Condition = 01##11, Action = 1, Strength = 9.75507

Rule 44: Condition = 01####, Action = 0, Strength = 9.75507

Rule 45: Condition = 01#00#, Action = 0, Strength = 10.6824

Rule 46: Condition = 000###, Action = 0, Strength = 10.6824

Rule 47: Condition = 10##1#, Action = 0, Strength = 10.5243

Rule 48: Condition = 01###0, Action = 1, Strength = 10.5243

Rule 49: Condition = 100#0#, Action = 1, Strength = 10.6824

Rule 50: Condition = 000#1#, Action = 0, Strength = 10.6824

Rule 51: Condition = 10###0, Action = 0, Strength = 10.5243

Rule 52: Condition = 01##1#, Action = 0, Strength = 10.5243

Rule 53: Condition = 01###1, Action = 1, Strength = 9.91313

Rule 54: Condition = 01###0, Action = 1, Strength = 9.91313

Rule 55: Condition = 10#1#1, Action = 1, Strength = 10.6824

Rule 56: Condition = 01##10, Action = 1, Strength = 10.6824

Rule 57: Condition = 101##0, Action = 0, Strength = 11.203

Rule 58: Condition = #1####, Action = 1, Strength = 11.203

Rule 59: Condition = 10##0#, Action = 0, Strength = 10.4932

Rule 60: Condition = 00##1#, Action = 0, Strength = 10.4932


Final Accuracy: 71.875%

Run : 9

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 001###, Action = 1, Strength = 11.4517

Rule 2: Condition = 000###, Action = 0, Strength = 11.4517

Rule 3: Condition = 01#1##, Action = 1, Strength = 11.4351

Rule 4: Condition = #1####, Action = 0, Strength = 11.3311

Rule 5: Condition = 11###1, Action = 1, Strength = 11.1513

Rule 6: Condition = 10##00, Action = 0, Strength = 9.89612

Rule 7: Condition = 10##00, Action = 0, Strength = 9.89612

Rule 8: Condition = 10##00, Action = 0, Strength = 9.89612

Rule 9: Condition = 00####, Action = 0, Strength = 8.88512

Rule 10: Condition = 100###, Action = 1, Strength = 8.88512

Rule 11: Condition = 01####, Action = 0, Strength = 11.3831

Rule 12: Condition = #1####, Action = 1, Strength = 11.3831

Rule 13: Condition = #1###0, Action = 0, Strength = 10.6136

Rule 14: Condition = 10##0#, Action = 0, Strength = 10.6136

Rule 15: Condition = 00####, Action = 1, Strength = 10.6739

Rule 16: Condition = 100#00, Action = 0, Strength = 10.6739

Rule 17: Condition = 111###, Action = 1, Strength = 8.88512

Rule 18: Condition = 00##1#, Action = 1, Strength = 8.88512

Rule 19: Condition = 01###0, Action = 0, Strength = 11.3015

Rule 20: Condition = 100###, Action = 1, Strength = 11.3015

Rule 21: Condition = 111##0, Action = 0, Strength = 10.6739

Rule 22: Condition = 00##0#, Action = 1, Strength = 10.6739

Rule 23: Condition = 11####, Action = 0, Strength = 10.6136

Rule 24: Condition = #1##0#, Action = 1, Strength = 10.6136

Rule 25: Condition = 000###, Action = 0, Strength = 11.3914

Rule 26: Condition = #1####, Action = 1, Strength = 11.3914

Rule 27: Condition = 01#1##, Action = 0, Strength = 11.4434

Rule 28: Condition = 000#0#, Action = 1, Strength = 11.4434

Rule 29: Condition = 11####, Action = 1, Strength = 11.2412

Rule 30: Condition = #1###1, Action = 0, Strength = 11.2412

Rule 31: Condition = 11###0, Action = 0, Strength = 3.66206

Rule 32: Condition = 11###0, Action = 0, Strength = 3.66206

Rule 33: Condition = 11#1##, Action = 1, Strength = 11.2932

Rule 34: Condition = 01###1, Action = 1, Strength = 11.2932

Rule 35: Condition = #1#1##, Action = 1, Strength = 11.3831

Rule 36: Condition = 010###, Action = 0, Strength = 11.3831

Rule 37: Condition = 10##00, Action = 0, Strength = 10.6739

Rule 38: Condition = 001##1, Action = 1, Strength = 10.6739

Rule 39: Condition = 00####, Action = 1, Strength = 8.88512

Rule 40: Condition = 101###, Action = 1, Strength = 8.88512

Rule 41: Condition = 01#1#0, Action = 0, Strength = 11.4434

Rule 42: Condition = 000###, Action = 1, Strength = 11.4434

Rule 43: Condition = 000###, Action = 0, Strength = 5.7666

Rule 44: Condition = 000###, Action = 0, Strength = 5.7666

Rule 45: Condition = 11###1, Action = 0, Strength = 10.5237

Rule 46: Condition = 10##00, Action = 1, Strength = 10.5237

Rule 47: Condition = 000###, Action = 1, Strength = 8.88512

Rule 48: Condition = 1#####, Action = 0, Strength = 8.88512

Rule 49: Condition = 000###, Action = 0, Strength = 11.4517

Rule 50: Condition = 000###, Action = 1, Strength = 11.4517

Rule 51: Condition = #1#1##, Action = 1, Strength = 5.75627

Rule 52: Condition = 11#100, Action = 0, Strength = 5.75627

Rule 53: Condition = 100#00, Action = 0, Strength = 10.6739

Rule 54: Condition = 00####, Action = 0, Strength = 10.6739

Rule 55: Condition = #1###1, Action = 0, Strength = 11.2412

Rule 56: Condition = #1#1##, Action = 0, Strength = 11.2412

Rule 57: Condition = 000###, Action = 0, Strength = 11.4517

Rule 58: Condition = 000###, Action = 1, Strength = 11.4517

Rule 59: Condition = #1###1, Action = 1, Strength = 8.73493

Rule 60: Condition = #01##1, Action = 1, Strength = 8.73493


Final Accuracy: 48.4375%

                   
                   
Average Accuracy: 62.5%

Maximum Accuracy: 76.5625%

