Parameters : 

                   

PopulationSize = 30

MaxRules = 60

MaxGenerations = 6000

MutationRate = 0.1

BidPercentage = 0.05

RewardAmount = 2

RepeatCount = 20

TaxRate = 0.15

NegativeRewardFactor = 1.25

StrengthThreshold = 25

                   

Final Rules:

                   

Run : 0

Final High Strength Rules:
Condition: 10##1# Action: 1 Strength: 25.9377

Condition: 11###1 Action: 1 Strength: 25.5343

Condition: #1#0## Action: 0 Strength: 25.0047

Condition: 10###1 Action: 1 Strength: 25.5343

Condition: 11###1 Action: 1 Strength: 25.5343

Condition: #0##1# Action: 0 Strength: 25.4712

Condition: 111### Action: 1 Strength: 25.4712

Condition: 00###0 Action: 1 Strength: 25.736

Condition: 11##1# Action: 1 Strength: 25.736

Condition: #1#0## Action: 0 Strength: 25.0047

Condition: #1#011 Action: 0 Strength: 25.0047

ALL RULES 

Rule 1: Condition = 10##1#, Action = 1, Strength = 25.9377
Rule 53: Condition = 01#0##, Action = 0, Strength = 23.2006

Rule 54: Condition = #1#001, Action = 1, Strength = 23.2006

Rule 55: Condition = #0##1#, Action = 0, Strength = 18.9194

Rule 56: Condition = #0##0#, Action = 0, Strength = 18.9194

Rule 57: Condition = #0#1#1, Action = 1, Strength = 26.2414

Rule 58: Condition = 01#11#, Action = 1, Strength = 26.2414

Rule 59: Condition = 000##1, Action = 1, Strength = 25.5313

Rule 60: Condition = #1#1##, Action = 0, Strength = 25.5313


Final Accuracy: 56.25%

Run : 6

Final High Strength Rules:
Condition: 11###1 Action: 1 Strength: 26.2415

Condition: 11###0 Action: 0 Strength: 26.2415

Condition: 11###1 Action: 1 Strength: 26.2415

Condition: 110##1 Action: 1 Strength: 26.2415

Condition: 01#1#1 Action: 1 Strength: 26.2415

Condition: 10###1 Action: 1 Strength: 26.2415

Condition: 11#### Action: 1 Strength: 25.5595

Condition: 001##1 Action: 1 Strength: 25.5595

Condition: 11###1 Action: 1 Strength: 26.2415

Condition: 11###1 Action: 1 Strength: 26.2415

Condition: 11###1 Action: 0 Strength: 26.2415

Condition: 01##00 Action: 1 Strength: 26.2415

ALL RULES 

Rule 1: Condition = 11###1, Action = 1, Strength = 26.2415

Rule 2: Condition = 11###0, Action = 0, Strength = 26.2415

Rule 3: Condition = 001###, Action = 1, Strength = 24.8775

Rule 4: Condition = 0##0##, Action = 0, Strength = 23.0924

Rule 5: Condition = 1###01, Action = 0, Strength = 20.4905

Rule 6: Condition = 01###1, Action = 1, Strength = 20.4115

Rule 7: Condition = 1##0##, Action = 1, Strength = 12.5257

Rule 8: Condition = 1#0##1, Action = 1, Strength = 8.95102

Rule 9: Condition = 1#1##1, Action = 1, Strength = 8.56685

Rule 10: Condition = 0#####, Action = 0, Strength = 7.95708

Rule 11: Condition = 1####0, Action = 1, Strength = 7.11282

Rule 12: Condition = 1##000, Action = 0, Strength = 1.14665

Rule 13: Condition = 001###, Action = 0, Strength = 23.9849

Rule 14: Condition = 0#10##, Action = 1, Strength = 23.9849

Rule 15: Condition = 00##00, Action = 1, Strength = 22.6445

Rule 16: Condition = 11####, Action = 1, Strength = 22.6445

Rule 17: Condition = 1####1, Action = 1, Strength = 20.451

Rule 18: Condition = 00##01, Action = 0, Strength = 20.451

Rule 19: Condition = 11###1, Action = 1, Strength = 26.2415

Rule 20: Condition = 110##1, Action = 1, Strength = 26.2415

Rule 21: Condition = 00###1, Action = 1, Strength = 10.632

Rule 22: Condition = #11#00, Action = 0, Strength = 10.632

Rule 23: Condition = 01#1#1, Action = 1, Strength = 26.2415

Rule 24: Condition = 10###1, Action = 1, Strength = 26.2415

Rule 25: Condition = 1#0###, Action = 1, Strength = 10.7384

Rule 26: Condition = 1#000#, Action = 1, Strength = 10.7384

Rule 27: Condition = 001###, Action = 1, Strength = 18.7016

Rule 28: Condition = 1#####, Action = 1, Strength = 18.7016

Rule 29: Condition = 1###01, Action = 0, Strength = 20.451

Rule 30: Condition = 01###1, Action = 0, Strength = 20.451

Rule 31: Condition = 11####, Action = 1, Strength = 25.5595

Rule 32: Condition = 001##1, Action = 1, Strength = 25.5595

Rule 33: Condition = 01#1#1, Action = 1, Strength = 13.7621

Rule 34: Condition = 10###1, Action = 1, Strength = 13.7621

Rule 35: Condition = 11###1, Action = 1, Strength = 26.2415

Rule 36: Condition = 11###1, Action = 1, Strength = 26.2415

Rule 37: Condition = 1##0#1, Action = 0, Strength = 4.03882

Rule 38: Condition = 11#0#0, Action = 1, Strength = 4.03882

Rule 39: Condition = 11###1, Action = 1, Strength = 23.3265

Rule 40: Condition = 11###1, Action = 1, Strength = 23.3265

Rule 41: Condition = 11###0, Action = 0, Strength = 23.3265

Rule 42: Condition = 01#111, Action = 1, Strength = 23.3265

Rule 43: Condition = 1#####, Action = 0, Strength = 15.1026

Rule 44: Condition = 0##0#0, Action = 1, Strength = 15.1026

Rule 45: Condition = 11#0#1, Action = 0, Strength = 24.6669

Rule 46: Condition = 0####0, Action = 0, Strength = 24.6669

Rule 47: Condition = 01####, Action = 0, Strength = 21.7519

Rule 48: Condition = 0##0#0, Action = 1, Strength = 21.7519

Rule 49: Condition = 1##1#1, Action = 1, Strength = 14.7208

Rule 50: Condition = 1#0#01, Action = 0, Strength = 14.7208

Rule 51: Condition = 00####, Action = 0, Strength = 11.8535

Rule 52: Condition = 1100#1, Action = 0, Strength = 11.8535

Rule 53: Condition = 01####, Action = 0, Strength = 24.6669

Rule 54: Condition = 1##000, Action = 0, Strength = 24.6669

Rule 55: Condition = #####0, Action = 1, Strength = 13.7621

Rule 56: Condition = 11###1, Action = 0, Strength = 13.7621

Rule 57: Condition = 1#####, Action = 0, Strength = 14.2238

Rule 58: Condition = 0###01, Action = 0, Strength = 14.2238

Rule 59: Condition = 11###1, Action = 0, Strength = 26.2415

Rule 60: Condition = 01##00, Action = 1, Strength = 26.2415


Final Accuracy: 82.8125%

Run : 7

Final High Strength Rules:
Condition: 0#00## Action: 0 Strength: 26.2414

Condition: 001### Action: 1 Strength: 26.2414

Condition: 11###0 Action: 0 Strength: 25.9031

Condition: 11#01# Action: 0 Strength: 26.0723

Condition: 0#00#0 Action: 0 Strength: 26.0723

Condition: 10#### Action: 0 Strength: 26.0723

Condition: 0011#0 Action: 0 Strength: 26.0723

Condition: 1##### Action: 1 Strength: 25.4541

Condition: 1011#1 Action: 1 Strength: 25.4541

ALL RULES 

Rule 1: Condition = 0#00##, Action = 0, Strength = 26.2414

Rule 2: Condition = 001###, Action = 1, Strength = 26.2414

Rule 3: Condition = 11###0, Action = 0, Strength = 25.9031

Rule 4: Condition = 11####, Action = 1, Strength = 24.6668

Rule 5: Condition = #0##00, Action = 0, Strength = 22.4706

Rule 6: Condition = 0#10##, Action = 0, Strength = 19.775

Rule 7: Condition = #1##0#, Action = 1, Strength = 18.688

Rule 8: Condition = 10####, Action = 1, Strength = 13.1949

Rule 9: Condition = 0##11#, Action = 1, Strength = 12.1437

Rule 10: Condition = 000#0#, Action = 0, Strength = 9.06176

Rule 11: Condition = #01#0#, Action = 0, Strength = 1.17507

Rule 12: Condition = 0000##, Action = 0, Strength = 0.995308

Rule 13: Condition = 000#0#, Action = 0, Strength = 17.6516

Rule 14: Condition = 0#00#0, Action = 0, Strength = 17.6516

Rule 15: Condition = 11#01#, Action = 0, Strength = 26.0723

Rule 16: Condition = 0#00#0, Action = 0, Strength = 26.0723

Rule 17: Condition = 10####, Action = 1, Strength = 23.5687

Rule 18: Condition = #0##00, Action = 0, Strength = 23.5687

Rule 19: Condition = 00#0#0, Action = 1, Strength = 16.8643

Rule 20: Condition = 11010#, Action = 0, Strength = 16.8643

Rule 21: Condition = 00000#, Action = 1, Strength = 13.513

Rule 22: Condition = #0####, Action = 0, Strength = 13.513

Rule 23: Condition = 01##1#, Action = 0, Strength = 9.84166

Rule 24: Condition = 0000##, Action = 1, Strength = 9.84166

Rule 25: Condition = 1###1#, Action = 0, Strength = 11.6656

Rule 26: Condition = #0#1#0, Action = 1, Strength = 11.6656

Rule 27: Condition = 010#0#, Action = 0, Strength = 11.1284

Rule 28: Condition = 10####, Action = 0, Strength = 11.1284

Rule 29: Condition = #0###0, Action = 0, Strength = 24.1869

Rule 30: Condition = 11##00, Action = 0, Strength = 24.1869

Rule 31: Condition = #1##0#, Action = 1, Strength = 22.4647

Rule 32: Condition = #01###, Action = 1, Strength = 22.4647

Rule 33: Condition = ##10##, Action = 0, Strength = 19.2315

Rule 34: Condition = 01####, Action = 0, Strength = 19.2315

Rule 35: Condition = 0#####, Action = 0, Strength = 13.3748

Rule 36: Condition = 11##00, Action = 0, Strength = 13.3748

Rule 37: Condition = #01###, Action = 1, Strength = 9.73634

Rule 38: Condition = #1##0#, Action = 0, Strength = 9.73634

Rule 39: Condition = #0100#, Action = 1, Strength = 9.93154

Rule 40: Condition = #1#01#, Action = 0, Strength = 9.93154

Rule 41: Condition = #0##00, Action = 0, Strength = 22.4706

Rule 42: Condition = #0##00, Action = 0, Strength = 22.4706

Rule 43: Condition = #0###0, Action = 0, Strength = 24.1869

Rule 44: Condition = 11##0#, Action = 1, Strength = 24.1869

Rule 45: Condition = 001#00, Action = 0, Strength = 24.356

Rule 46: Condition = #0###1, Action = 1, Strength = 24.356

Rule 47: Condition = 10####, Action = 0, Strength = 26.0723

Rule 48: Condition = 0011#0, Action = 0, Strength = 26.0723

Rule 49: Condition = 0#000#, Action = 0, Strength = 24.356

Rule 50: Condition = #01##0, Action = 0, Strength = 24.356

Rule 51: Condition = 010##1, Action = 0, Strength = 22.2209

Rule 52: Condition = 0#10##, Action = 1, Strength = 22.2209

Rule 53: Condition = 000###, Action = 1, Strength = 13.5619

Rule 54: Condition = 001###, Action = 1, Strength = 13.5619

Rule 55: Condition = 000###, Action = 1, Strength = 17.6516

Rule 56: Condition = 0#1#0#, Action = 0, Strength = 17.6516

Rule 57: Condition = 1#####, Action = 1, Strength = 25.4541

Rule 58: Condition = 1011#1, Action = 1, Strength = 25.4541

Rule 59: Condition = 0#10##, Action = 0, Strength = 23.0082

Rule 60: Condition = 0#00##, Action = 0, Strength = 23.0082


Final Accuracy: 75%

Run : 8

Final High Strength Rules:
Condition: #01#1# Action: 1 Strength: 26.2415

Condition: #1#0#0 Action: 0 Strength: 26.2415

Condition: 11###1 Action: 1 Strength: 26.2414

Condition: 10##0# Action: 0 Strength: 26.2407

Condition: 10##0# Action: 0 Strength: 26.2407

Condition: 10##0# Action: 0 Strength: 26.2407

Condition: 10##0# Action: 1 Strength: 26.241

Condition: 11###1 Action: 0 Strength: 26.241

Condition: 1####1 Action: 0 Strength: 26.241

Condition: 10##0# Action: 0 Strength: 26.241

Condition: 11#1#1 Action: 1 Strength: 26.2414

Condition: #1###0 Action: 0 Strength: 26.2414

Condition: 01111# Action: 1 Strength: 26.2415

Condition: 101000 Action: 0 Strength: 26.2415

ALL RULES 

Rule 1: Condition = #01#1#, Action = 1, Strength = 26.2415

Rule 2: Condition = #1#0#0, Action = 0, Strength = 26.2415

Rule 3: Condition = 11###1, Action = 1, Strength = 26.2414

Rule 4: Condition = 10##0#, Action = 0, Strength = 26.2407

Rule 5: Condition = 11###0, Action = 0, Strength = 20.5018

Rule 6: Condition = 01###0, Action = 1, Strength = 20.4935

Rule 7: Condition = 10####, Action = 1, Strength = 20.4931

Rule 8: Condition = #1#0#1, Action = 0, Strength = 20.0579

Rule 9: Condition = #1###1, Action = 1, Strength = 19.4433

Rule 10: Condition = #0####, Action = 0, Strength = 15.4783

Rule 11: Condition = 101#0#, Action = 0, Strength = 1.75164

Rule 12: Condition = #0###1, Action = 0, Strength = 1.10148

Rule 13: Condition = 00##00, Action = 1, Strength = 23.3671

Rule 14: Condition = 010#0#, Action = 0, Strength = 23.3671

Rule 15: Condition = 11#101, Action = 0, Strength = 23.3716

Rule 16: Condition = #1###0, Action = 1, Strength = 23.3716

Rule 17: Condition = #1#0#0, Action = 0, Strength = 20.8599

Rule 18: Condition = #00###, Action = 1, Strength = 20.8599

Rule 19: Condition = 10##0#, Action = 0, Strength = 26.2407

Rule 20: Condition = 10##0#, Action = 0, Strength = 26.2407

Rule 21: Condition = #01##1, Action = 1, Strength = 17.4608

Rule 22: Condition = #1####, Action = 1, Strength = 17.4608

Rule 23: Condition = 10##0#, Action = 1, Strength = 26.241

Rule 24: Condition = 11###1, Action = 0, Strength = 26.241

Rule 25: Condition = #1#0#1, Action = 0, Strength = 10.2248

Rule 26: Condition = #0####, Action = 0, Strength = 10.2248

Rule 27: Condition = #1#0#1, Action = 1, Strength = 23.1497

Rule 28: Condition = #01#1#, Action = 1, Strength = 23.1497

Rule 29: Condition = 11##0#, Action = 0, Strength = 13.5109

Rule 30: Condition = 10###1, Action = 1, Strength = 13.5109

Rule 31: Condition = 00####, Action = 1, Strength = 17.9859

Rule 32: Condition = #1###0, Action = 1, Strength = 17.9859

Rule 33: Condition = 10##0#, Action = 0, Strength = 23.3669

Rule 34: Condition = #0#0##, Action = 0, Strength = 23.3669

Rule 35: Condition = 1####1, Action = 1, Strength = 23.3674

Rule 36: Condition = 01###0, Action = 1, Strength = 23.3674

Rule 37: Condition = 1####1, Action = 0, Strength = 26.241

Rule 38: Condition = 10##0#, Action = 0, Strength = 26.241

Rule 39: Condition = 1####0, Action = 1, Strength = 20.4976

Rule 40: Condition = 01##10, Action = 0, Strength = 20.4976

Rule 41: Condition = 11#1#1, Action = 1, Strength = 26.2414

Rule 42: Condition = #1###0, Action = 0, Strength = 26.2414

Rule 43: Condition = #11#1#, Action = 1, Strength = 23.3716

Rule 44: Condition = 10###0, Action = 0, Strength = 23.3716

Rule 45: Condition = #010#0, Action = 1, Strength = 23.1497

Rule 46: Condition = #1##11, Action = 0, Strength = 23.1497

Rule 47: Condition = 11##00, Action = 1, Strength = 23.3712

Rule 48: Condition = 10####, Action = 0, Strength = 23.3712

Rule 49: Condition = 01111#, Action = 1, Strength = 26.2415

Rule 50: Condition = 101000, Action = 0, Strength = 26.2415

Rule 51: Condition = #0####, Action = 0, Strength = 15.4783

Rule 52: Condition = #0####, Action = 0, Strength = 15.4783

Rule 53: Condition = 01##0#, Action = 0, Strength = 23.3671

Rule 54: Condition = 10####, Action = 1, Strength = 23.3671

Rule 55: Condition = 11####, Action = 0, Strength = 22.842

Rule 56: Condition = #0##01, Action = 1, Strength = 22.842

Rule 57: Condition = #0##0#, Action = 0, Strength = 20.8595

Rule 58: Condition = 10####, Action = 0, Strength = 20.8595

Rule 59: Condition = ####1#, Action = 1, Strength = 22.8424

Rule 60: Condition = 001##1, Action = 1, Strength = 22.8424


Final Accuracy: 71.875%

Run : 9

Final High Strength Rules:
Condition: 001### Action: 1 Strength: 26.2415

Condition: 000### Action: 0 Strength: 26.2414

Condition: 001### Action: 1 Strength: 26.2415

Condition: 00#### Action: 1 Strength: 26.2415

Condition: 000### Action: 0 Strength: 25.503

Condition: 01#1## Action: 1 Strength: 25.503

ALL RULES 

Rule 1: Condition = 001###, Action = 1, Strength = 26.2415

Rule 2: Condition = 000###, Action = 0, Strength = 26.2414

Rule 3: Condition = 01#1##, Action = 1, Strength = 24.7645

Rule 4: Condition = #1###0, Action = 0, Strength = 23.2005

Rule 5: Condition = #0##01, Action = 0, Strength = 20.4988

Rule 6: Condition = 10####, Action = 1, Strength = 15.5493

Rule 7: Condition = #1####, Action = 1, Strength = 15.0824

Rule 8: Condition = #00#0#, Action = 0, Strength = 1.10507

Rule 9: Condition = 000###, Action = 0, Strength = 1.01711

Rule 10: Condition = 001###, Action = 1, Strength = 0.996101

Rule 11: Condition = 01#1#0, Action = 1, Strength = 0.996101

Rule 12: Condition = 000###, Action = 0, Strength = 0.996101

Rule 13: Condition = #0##1#, Action = 0, Strength = 23.3701

Rule 14: Condition = #0##01, Action = 0, Strength = 23.3701

Rule 15: Condition = #1##11, Action = 1, Strength = 17.7906

Rule 16: Condition = 00####, Action = 0, Strength = 17.7906

Rule 17: Condition = 01#1##, Action = 1, Strength = 24.7645

Rule 18: Condition = 01#1##, Action = 1, Strength = 24.7645

Rule 19: Condition = 1100#1, Action = 1, Strength = 13.6075

Rule 20: Condition = 00#1##, Action = 0, Strength = 13.6075

Rule 21: Condition = #0###1, Action = 0, Strength = 0.78069

Rule 22: Condition = 011111, Action = 1, Strength = 0.78069

Rule 23: Condition = 0011#0, Action = 1, Strength = 13.6188

Rule 24: Condition = #11###, Action = 1, Strength = 13.6188

Rule 25: Condition = #####0, Action = 1, Strength = 23.9825

Rule 26: Condition = 0111#0, Action = 0, Strength = 23.9825

Rule 27: Condition = #0####, Action = 1, Strength = 13.3981

Rule 28: Condition = 00010#, Action = 1, Strength = 13.3981

Rule 29: Condition = #1###0, Action = 0, Strength = 11.6212

Rule 30: Condition = #1###0, Action = 0, Strength = 11.6212

Rule 31: Condition = #00###, Action = 1, Strength = 12.7795

Rule 32: Condition = 01#011, Action = 1, Strength = 12.7795

Rule 33: Condition = 00##01, Action = 0, Strength = 20.4988

Rule 34: Condition = #0##01, Action = 0, Strength = 20.4988

Rule 35: Condition = #1#1##, Action = 1, Strength = 12.7205

Rule 36: Condition = #1##01, Action = 1, Strength = 12.7205

Rule 37: Condition = 001###, Action = 1, Strength = 26.2415

Rule 38: Condition = 00####, Action = 1, Strength = 26.2415

Rule 39: Condition = #10###, Action = 0, Strength = 13.4593

Rule 40: Condition = 001###, Action = 0, Strength = 13.4593

Rule 41: Condition = 000###, Action = 0, Strength = 25.503

Rule 42: Condition = 01#1##, Action = 1, Strength = 25.503

Rule 43: Condition = #1####, Action = 0, Strength = 7.8871

Rule 44: Condition = #1####, Action = 1, Strength = 7.8871

Rule 45: Condition = #01##1, Action = 0, Strength = 23.3701

Rule 46: Condition = 10#00#, Action = 1, Strength = 23.3701

Rule 47: Condition = 01#011, Action = 1, Strength = 12.8351

Rule 48: Condition = 00####, Action = 1, Strength = 12.8351

Rule 49: Condition = 01####, Action = 1, Strength = 7.80534

Rule 50: Condition = #01###, Action = 0, Strength = 7.80534

Rule 51: Condition = 00#101, Action = 1, Strength = 12.7205

Rule 52: Condition = #1####, Action = 1, Strength = 12.7205

Rule 53: Condition = #0####, Action = 0, Strength = 19.3749

Rule 54: Condition = 11#0#0, Action = 1, Strength = 19.3749

Rule 55: Condition = 01#1##, Action = 0, Strength = 19.9235

Rule 56: Condition = #1####, Action = 1, Strength = 19.9235

Rule 57: Condition = #10###, Action = 0, Strength = 0.842459

Rule 58: Condition = #0###0, Action = 0, Strength = 0.842459

Rule 59: Condition = 001###, Action = 1, Strength = 13.5147

Rule 60: Condition = 001###, Action = 1, Strength = 13.5147


Final Accuracy: 48.4375%

                   
                   
Average Accuracy: 66.7188%

Maximum Accuracy: 82.8125%

